created_at,compensated_tds_value
2023-02-14 19:15:50+00:00,258.47
2023-02-14 19:15:50+00:00,258.47
2023-02-14 19:25:42+00:00,258.55
2023-02-14 19:30:46+00:00,258.5
2023-02-14 19:35:51+00:00,258.54
2023-02-14 19:46:29+00:00,258.57
2023-02-14 19:46:29+00:00,258.57
2023-02-14 19:57:26+00:00,258.46
2023-02-14 20:14:47+00:00,258.45
2023-02-14 20:32:44+00:00,258.53
2023-02-14 20:32:44+00:00,258.53
2023-02-14 20:39:13+00:00,258.49
2023-02-14 20:45:52+00:00,258.57
2023-02-14 20:52:23+00:00,258.52
2023-02-14 21:12:28+00:00,258.55
2023-02-14 21:33:49+00:00,258.6
2023-02-14 21:33:49+00:00,258.6
2023-02-14 22:33:45+00:00,258.6
2023-02-14 22:41:28+00:00,258.59
2023-02-14 23:05:55+00:00,258.53
2023-02-14 23:22:45+00:00,258.51
2023-02-15 00:06:01+00:00,258.34
2023-02-15 00:42:43+00:00,258.39
2023-02-15 00:51:58+00:00,258.38
2023-02-15 01:01:13+00:00,258.31
2023-02-15 01:10:40+00:00,258.43
2023-02-15 01:49:35+00:00,258.37
2023-02-15 02:00:36+00:00,258.3
2023-02-15 02:10:57+00:00,258.27
2023-02-21 04:59:43+00:00,258.18
2023-02-21 04:59:43+00:00,258.18
2023-02-21 05:01:34+00:00,258.26
2023-02-21 05:01:34+00:00,258.26
2023-02-21 05:01:34+00:00,258.26
2023-02-21 05:03:31+00:00,258.29
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:05:34+00:00,258.27
2023-02-21 05:07:43+00:00,258.26
2023-02-21 05:07:43+00:00,258.26
2023-02-21 05:07:43+00:00,258.26
2023-02-21 05:07:43+00:00,258.26
2023-02-21 05:09:56+00:00,258.24
2023-02-21 05:09:56+00:00,258.24
2023-02-21 05:12:21+00:00,258.28
2023-02-21 05:14:45+00:00,258.19
2023-02-21 05:14:45+00:00,258.19
2023-02-21 05:17:16+00:00,258.25
2023-02-21 05:17:16+00:00,258.25
2023-02-21 05:19:58+00:00,258.25
2023-02-21 05:19:58+00:00,258.25
2023-02-21 05:22:42+00:00,258.24
2023-02-21 05:22:42+00:00,258.24
2023-02-21 05:28:23+00:00,258.23
2023-02-21 05:28:23+00:00,258.23
2023-02-21 05:31:21+00:00,258.23
2023-02-21 05:37:40+00:00,258.31
2023-02-21 05:37:40+00:00,258.31
2023-02-21 05:37:40+00:00,258.31
2023-02-21 05:40:59+00:00,258.23
2023-02-21 05:40:59+00:00,258.23
2023-02-21 05:40:59+00:00,258.23
2023-02-21 05:44:22+00:00,258.28
2023-02-21 05:44:22+00:00,258.28
2023-02-21 05:44:22+00:00,258.28
2023-02-21 05:44:22+00:00,258.28
2023-02-21 05:47:47+00:00,258.33
2023-02-21 05:47:47+00:00,258.33
2023-02-21 05:51:21+00:00,258.26
2023-02-21 05:51:21+00:00,258.26
2023-02-21 05:54:57+00:00,258.27
2023-02-21 05:54:57+00:00,258.27
2023-02-21 05:54:57+00:00,258.27
2023-02-21 05:54:57+00:00,258.27
2023-02-21 05:54:57+00:00,258.27
2023-02-21 05:58:48+00:00,258.33
2023-02-21 05:58:48+00:00,258.33
2023-02-21 05:58:48+00:00,258.33
2023-02-21 05:58:48+00:00,258.33
2023-02-21 06:02:38+00:00,258.26
2023-02-21 06:06:32+00:00,258.33
2023-02-21 06:06:32+00:00,258.33
2023-02-21 06:06:32+00:00,258.33
2023-02-21 06:10:33+00:00,258.33
2023-02-21 06:14:38+00:00,258.35
2023-02-21 06:18:56+00:00,258.25
2023-02-21 06:23:17+00:00,258.25
2023-02-21 06:27:41+00:00,258.32
2023-02-21 06:27:41+00:00,258.32
2023-02-21 06:27:41+00:00,258.32
2023-02-21 06:27:41+00:00,258.32
2023-02-21 06:32:13+00:00,258.37
2023-02-21 06:32:13+00:00,258.37
2023-02-21 06:36:53+00:00,258.39
2023-02-21 06:36:53+00:00,258.39
2023-02-21 06:46:27+00:00,258.31
2023-02-21 06:46:27+00:00,258.31
2023-02-21 06:51:39+00:00,258.29
2023-02-21 06:51:39+00:00,258.29
2023-02-21 06:56:41+00:00,258.37
2023-02-21 07:01:55+00:00,258.36
2023-02-21 07:12:22+00:00,258.34
2023-02-21 07:12:22+00:00,258.34
2023-02-21 07:17:40+00:00,258.35
2023-02-21 07:17:40+00:00,258.35
2023-02-21 07:23:17+00:00,258.35
2023-02-21 07:23:17+00:00,258.35
2023-02-21 07:28:51+00:00,258.35
2023-02-21 07:28:51+00:00,258.35
2023-02-21 07:34:40+00:00,258.36
2023-02-21 07:34:40+00:00,258.36
2023-02-21 07:40:22+00:00,258.32
2023-02-21 07:40:22+00:00,258.32
2023-02-21 07:46:17+00:00,258.41
2023-02-21 07:46:17+00:00,258.41
2023-02-21 07:46:17+00:00,258.41
2023-02-21 07:52:19+00:00,258.39
2023-02-21 07:58:29+00:00,258.39
2023-02-21 08:04:38+00:00,258.35
2023-02-21 08:04:38+00:00,258.35
2023-02-21 08:10:47+00:00,258.35
2023-02-21 08:10:47+00:00,258.35
2023-02-21 08:17:00+00:00,258.43
2023-02-21 08:23:25+00:00,258.51
2023-02-21 08:23:25+00:00,258.51
2023-02-21 08:29:57+00:00,258.49
2023-02-21 08:36:36+00:00,258.51
2023-02-21 08:36:36+00:00,258.51
2023-02-21 08:43:22+00:00,258.52
2023-02-21 08:43:22+00:00,258.52
2023-02-21 08:50:11+00:00,258.45
2023-02-21 08:50:11+00:00,258.45
2023-02-21 08:50:11+00:00,258.45
2023-02-21 08:57:07+00:00,258.42
2023-02-21 09:04:11+00:00,258.46
2023-02-21 09:04:11+00:00,258.46
2023-02-21 09:11:13+00:00,258.5
2023-02-21 09:18:30+00:00,258.44
2023-02-21 09:18:30+00:00,258.44
2023-02-21 09:25:53+00:00,258.45
2023-02-21 09:33:16+00:00,258.48
2023-02-21 09:33:16+00:00,258.48
2023-02-21 09:40:45+00:00,258.34
2023-02-21 09:40:45+00:00,258.34
2023-02-21 09:48:17+00:00,258.43
2023-02-21 09:48:17+00:00,258.43
2023-02-21 09:48:17+00:00,258.43
2023-02-21 09:48:17+00:00,258.43
2023-02-21 09:56:16+00:00,258.35
2023-02-21 10:04:03+00:00,258.46
2023-02-21 10:04:03+00:00,258.46
2023-02-21 10:04:03+00:00,258.46
2023-02-21 10:11:51+00:00,258.41
2023-02-21 10:11:51+00:00,258.41
2023-02-21 10:11:51+00:00,258.41
2023-02-21 10:20:01+00:00,258.42
2023-02-21 10:20:01+00:00,258.42
2023-02-21 10:20:01+00:00,258.42
2023-02-21 10:27:58+00:00,258.47
2023-02-21 10:36:13+00:00,258.48
2023-02-21 10:36:13+00:00,258.48
2023-02-21 10:44:19+00:00,258.46
2023-02-21 10:44:19+00:00,258.46
2023-02-21 10:52:37+00:00,258.47
2023-02-21 11:01:16+00:00,258.44
2023-02-21 11:18:45+00:00,258.36
2023-02-21 11:18:45+00:00,258.36
2023-02-21 11:27:47+00:00,258.51
2023-02-21 11:27:47+00:00,258.51
2023-02-21 11:27:47+00:00,258.51
2023-02-21 11:36:32+00:00,258.54
2023-02-21 11:45:23+00:00,258.5
2023-02-21 12:13:07+00:00,258.55
2023-02-21 12:22:44+00:00,258.57
2023-02-21 12:22:44+00:00,258.57
2023-02-21 12:32:09+00:00,258.6
2023-02-21 12:32:09+00:00,258.6
2023-02-21 12:32:09+00:00,258.6
2023-02-21 12:32:09+00:00,258.6
2023-02-21 12:41:22+00:00,258.61
2023-02-21 12:41:22+00:00,258.61
2023-02-21 12:50:52+00:00,258.62
2023-02-21 12:50:52+00:00,258.62
2023-02-21 13:00:30+00:00,258.47
2023-02-21 13:10:32+00:00,258.55
2023-02-21 13:10:32+00:00,258.55
2023-02-21 13:10:32+00:00,258.55
2023-02-21 13:10:32+00:00,258.55
2023-02-21 13:10:32+00:00,258.55
2023-02-21 13:20:14+00:00,258.56
2023-02-21 13:20:14+00:00,258.56
2023-02-21 13:30:22+00:00,258.56
2023-02-21 13:40:32+00:00,258.59
2023-02-21 13:40:32+00:00,258.59
2023-02-21 13:40:32+00:00,258.59
2023-02-21 13:50:57+00:00,258.53
2023-02-21 13:50:57+00:00,258.53
2023-02-21 13:50:57+00:00,258.53
2023-02-21 13:50:57+00:00,258.53
2023-02-21 14:01:21+00:00,258.59
2023-02-21 14:12:41+00:00,258.57
2023-02-21 14:33:53+00:00,258.56
2023-02-21 14:33:53+00:00,258.56
2023-02-21 14:33:53+00:00,258.56
2023-02-21 14:44:33+00:00,258.58
2023-02-21 14:55:17+00:00,258.43
2023-02-21 15:06:03+00:00,258.49
2023-02-21 15:17:04+00:00,258.49
2023-02-21 15:17:04+00:00,258.49
2023-02-21 15:39:31+00:00,258.53
2023-02-21 15:39:31+00:00,258.53
2023-02-21 15:39:31+00:00,258.53
2023-02-21 15:39:31+00:00,258.53
2023-02-21 15:51:08+00:00,258.53
2023-02-21 15:51:08+00:00,258.53
2023-02-21 16:02:26+00:00,258.55
2023-02-21 16:14:01+00:00,258.51
2023-02-21 16:14:01+00:00,258.51
2023-02-21 16:37:31+00:00,258.55
2023-02-21 16:37:31+00:00,258.55
2023-02-21 16:49:19+00:00,258.54
2023-02-21 16:49:19+00:00,258.54
2023-02-21 17:01:51+00:00,258.55
2023-02-21 17:13:51+00:00,258.52
2023-02-21 17:13:51+00:00,258.52
2023-02-21 17:13:51+00:00,258.52
2023-02-21 17:26:17+00:00,258.52
2023-02-21 17:26:17+00:00,258.52
2023-02-21 17:26:17+00:00,258.52
2023-02-21 17:38:47+00:00,258.51
2023-02-21 17:38:47+00:00,258.51
2023-02-21 17:51:27+00:00,258.4
2023-02-21 18:04:03+00:00,258.55
2023-02-21 18:04:03+00:00,258.55
2023-02-21 18:16:31+00:00,258.49
2023-02-21 18:29:24+00:00,258.47
2023-02-21 18:42:40+00:00,258.56
2023-02-21 18:55:16+00:00,258.45
2023-02-21 19:08:11+00:00,258.4
2023-02-21 19:08:11+00:00,258.4
2023-02-21 19:08:11+00:00,258.4
2023-02-21 19:35:18+00:00,258.39
2023-02-21 19:35:18+00:00,258.39
2023-02-21 19:48:42+00:00,258.39
2023-02-21 20:01:55+00:00,258.39
2023-02-21 20:28:51+00:00,258.42
2023-02-21 20:28:51+00:00,258.42
2023-02-21 20:56:48+00:00,258.48
2023-02-21 20:56:48+00:00,258.48
2023-02-21 21:10:12+00:00,258.5
2023-02-21 21:24:26+00:00,258.35
2023-02-21 21:38:19+00:00,258.4
2023-02-21 21:38:19+00:00,258.4
2023-02-21 21:51:59+00:00,258.5
2023-02-21 22:06:07+00:00,258.42
2023-02-21 22:06:07+00:00,258.42
2023-02-21 22:20:45+00:00,258.4
2023-02-21 22:49:43+00:00,258.38
2023-02-21 22:49:43+00:00,258.38
2023-02-21 23:03:59+00:00,258.37
2023-02-21 23:18:38+00:00,258.33
2023-02-21 23:33:33+00:00,258.38
2023-02-22 00:19:15+00:00,258.44
2023-02-22 00:49:32+00:00,258.43
2023-02-22 01:35:09+00:00,258.38
2023-02-22 01:35:09+00:00,258.38
2023-02-22 02:06:32+00:00,258.22
2023-02-22 02:06:32+00:00,258.22
2023-02-22 03:10:02+00:00,258.32
2023-02-22 03:25:57+00:00,258.3
2023-02-22 03:25:57+00:00,258.3
2023-02-22 03:25:57+00:00,258.3
2023-02-22 04:14:35+00:00,258.31
2023-02-22 04:30:48+00:00,258.37
2023-02-22 04:30:48+00:00,258.37
2023-02-22 04:30:48+00:00,258.37
2023-02-22 04:47:39+00:00,258.38
2023-02-22 05:04:23+00:00,258.44
2023-02-22 05:54:31+00:00,258.48
2023-02-22 05:54:31+00:00,258.48
2023-02-22 06:11:34+00:00,258.46
2023-02-22 06:28:30+00:00,258.48
2023-02-22 06:28:30+00:00,258.48
2023-02-22 07:03:20+00:00,258.45
2023-02-22 07:56:17+00:00,258.49
2023-02-22 08:13:49+00:00,258.5
2023-02-22 08:32:03+00:00,258.54
2023-02-22 09:26:22+00:00,258.61
2023-02-22 10:03:22+00:00,258.51
2023-02-22 10:21:49+00:00,258.56
2023-02-22 10:21:49+00:00,258.56
2023-02-22 10:59:06+00:00,258.48
2023-02-22 10:59:06+00:00,258.48
2023-02-22 11:36:33+00:00,258.55
2023-02-22 12:52:53+00:00,258.68
2023-02-22 13:12:10+00:00,258.66
2023-02-22 13:31:25+00:00,258.71
2023-02-22 13:31:25+00:00,258.71
2023-02-22 14:10:19+00:00,258.71
2023-02-22 14:29:57+00:00,258.66
2023-02-22 16:10:06+00:00,258.67
2023-02-22 16:30:45+00:00,258.65
2023-02-22 16:30:45+00:00,258.65
2023-02-22 16:50:52+00:00,258.64
2023-02-22 16:50:52+00:00,258.64
2023-02-22 17:11:21+00:00,258.72
2023-02-22 17:32:12+00:00,258.67
2023-02-22 17:53:09+00:00,258.54
2023-02-22 17:53:09+00:00,258.54
2023-02-22 19:59:45+00:00,258.53
2023-02-22 21:48:50+00:00,258.63
2023-02-22 23:17:46+00:00,258.53
2023-02-22 23:17:46+00:00,258.53
2023-02-23 02:18:32+00:00,258.36
2023-02-23 03:27:36+00:00,258.45
2023-02-23 04:38:18+00:00,258.23
2023-02-27 04:38:12+00:00,258.42
2023-02-27 04:38:12+00:00,258.42
2023-02-27 04:40:09+00:00,258.42
2023-02-27 04:40:09+00:00,258.42
2023-02-27 04:42:12+00:00,258.56
2023-02-27 04:42:12+00:00,258.56
2023-02-27 04:42:12+00:00,258.56
2023-02-27 04:44:21+00:00,258.34
2023-02-27 04:44:21+00:00,258.34
2023-02-27 04:44:21+00:00,258.34
2023-02-27 04:46:35+00:00,258.54
2023-02-27 04:48:55+00:00,258.39
2023-02-27 04:48:55+00:00,258.39
2023-02-27 04:48:55+00:00,258.39
2023-02-27 04:48:55+00:00,258.39
2023-02-27 04:51:21+00:00,258.44
2023-02-27 04:51:21+00:00,258.44
2023-02-27 04:53:54+00:00,258.54
2023-02-27 04:53:54+00:00,258.54
2023-02-27 04:56:32+00:00,258.53
2023-02-27 04:56:32+00:00,258.53
2023-02-27 04:56:32+00:00,258.53
2023-02-27 04:56:32+00:00,258.53
2023-02-27 04:59:17+00:00,258.57
2023-02-27 05:02:04+00:00,258.57
2023-02-27 05:04:57+00:00,258.53
2023-02-27 05:04:57+00:00,258.53
2023-02-27 05:04:57+00:00,258.53
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:07:57+00:00,258.5
2023-02-27 05:11:04+00:00,258.53
2023-02-27 05:11:04+00:00,258.53
2023-02-27 05:11:04+00:00,258.53
2023-02-27 05:14:17+00:00,258.57
2023-02-27 05:17:33+00:00,258.55
2023-02-27 05:17:33+00:00,258.55
2023-02-27 05:17:33+00:00,258.55
2023-02-27 05:17:33+00:00,258.55
2023-02-27 05:17:33+00:00,258.55
2023-02-27 05:20:53+00:00,258.54
2023-02-27 05:24:21+00:00,258.53
2023-02-27 05:24:21+00:00,258.53
2023-02-27 05:24:21+00:00,258.53
2023-02-27 05:27:55+00:00,258.55
2023-02-27 05:27:55+00:00,258.55
2023-02-27 05:27:55+00:00,258.55
2023-02-27 05:27:55+00:00,258.55
2023-02-27 05:31:38+00:00,258.48
2023-02-27 05:31:38+00:00,258.48
2023-02-27 05:31:38+00:00,258.48
2023-02-27 05:31:38+00:00,258.48
2023-02-27 05:35:26+00:00,258.54
2023-02-27 05:43:17+00:00,258.6
2023-02-27 05:43:17+00:00,258.6
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:47:17+00:00,258.58
2023-02-27 05:51:24+00:00,258.59
2023-02-27 05:51:24+00:00,258.59
2023-02-27 05:55:35+00:00,258.66
2023-02-27 05:59:57+00:00,258.55
2023-02-27 05:59:57+00:00,258.55
2023-02-27 05:59:57+00:00,258.55
2023-02-27 05:59:57+00:00,258.55
2023-02-27 05:59:57+00:00,258.55
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:08:53+00:00,258.67
2023-02-27 06:13:26+00:00,258.49
2023-02-27 06:13:26+00:00,258.49
2023-02-27 06:18:07+00:00,258.54
2023-02-27 06:18:07+00:00,258.54
2023-02-27 06:18:07+00:00,258.54
2023-02-27 06:28:07+00:00,258.39
2023-02-27 06:33:00+00:00,258.57
2023-02-27 06:33:00+00:00,258.57
2023-02-27 06:38:02+00:00,258.53
2023-02-27 06:43:09+00:00,258.51
2023-02-27 06:48:25+00:00,258.56
2023-02-27 06:53:45+00:00,258.57
2023-02-27 06:53:45+00:00,258.57
2023-02-27 06:59:12+00:00,258.58
2023-02-27 06:59:12+00:00,258.58
2023-02-27 06:59:12+00:00,258.58
2023-02-27 06:59:12+00:00,258.58
2023-02-27 06:59:12+00:00,258.58
2023-02-27 07:04:44+00:00,258.52
2023-02-27 07:04:44+00:00,258.52
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:10:26+00:00,258.57
2023-02-27 07:16:07+00:00,258.48
2023-02-27 07:16:07+00:00,258.48
2023-02-27 07:21:55+00:00,258.55
2023-02-27 07:21:55+00:00,258.55
2023-02-27 07:33:50+00:00,258.53
2023-02-27 07:33:50+00:00,258.53
2023-02-27 07:33:50+00:00,258.53
2023-02-27 07:39:55+00:00,258.58
2023-02-27 07:39:55+00:00,258.58
2023-02-27 07:46:08+00:00,258.57
2023-02-27 07:46:08+00:00,258.57
2023-02-27 07:52:41+00:00,258.63
2023-02-27 07:59:05+00:00,258.61
2023-02-27 07:59:05+00:00,258.61
2023-02-27 07:59:05+00:00,258.61
2023-02-27 08:05:33+00:00,258.64
2023-02-27 08:05:33+00:00,258.64
2023-02-27 08:05:33+00:00,258.64
2023-02-27 08:12:21+00:00,258.76
2023-02-27 08:19:05+00:00,258.73
2023-02-27 08:19:05+00:00,258.73
2023-02-27 08:19:05+00:00,258.73
2023-02-27 08:19:05+00:00,258.73
2023-02-27 08:25:51+00:00,258.69
2023-02-27 08:25:51+00:00,258.69
2023-02-27 08:25:51+00:00,258.69
2023-02-27 08:25:51+00:00,258.69
2023-02-27 08:32:41+00:00,258.66
2023-02-27 08:32:41+00:00,258.66
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:39:35+00:00,258.63
2023-02-27 08:46:41+00:00,258.66
2023-02-27 08:46:41+00:00,258.66
2023-02-27 08:54:10+00:00,258.61
2023-02-27 08:54:10+00:00,258.61
2023-02-27 08:54:10+00:00,258.61
2023-02-27 09:01:27+00:00,258.7
2023-02-27 09:01:27+00:00,258.7
2023-02-27 09:01:27+00:00,258.7
2023-02-27 09:24:08+00:00,258.63
2023-02-27 09:24:08+00:00,258.63
2023-02-27 09:24:08+00:00,258.63
2023-02-27 09:24:08+00:00,258.63
2023-02-27 09:24:08+00:00,258.63
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:31:54+00:00,258.58
2023-02-27 09:39:32+00:00,258.7
2023-02-27 09:47:17+00:00,258.64
2023-02-27 09:55:14+00:00,258.65
2023-02-27 09:55:14+00:00,258.65
2023-02-27 09:55:14+00:00,258.65
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:03:06+00:00,258.58
2023-02-27 10:11:19+00:00,258.66
2023-02-27 10:11:19+00:00,258.66
2023-02-27 10:11:19+00:00,258.66
2023-02-27 10:19:30+00:00,258.61
2023-02-27 10:19:30+00:00,258.61
2023-02-27 10:19:30+00:00,258.61
2023-02-27 10:19:30+00:00,258.61
2023-02-27 10:27:46+00:00,258.75
2023-02-27 10:27:46+00:00,258.75
2023-02-27 10:27:46+00:00,258.75
2023-02-27 10:44:35+00:00,258.64
2023-02-27 10:44:35+00:00,258.64
2023-02-27 10:44:35+00:00,258.64
2023-02-27 10:44:35+00:00,258.64
2023-02-27 10:53:12+00:00,258.62
2023-02-27 10:53:12+00:00,258.62
2023-02-27 10:53:12+00:00,258.62
2023-02-27 11:01:52+00:00,258.59
2023-02-27 11:01:52+00:00,258.59
2023-02-27 11:01:52+00:00,258.59
2023-02-27 11:01:52+00:00,258.59
2023-02-27 11:01:52+00:00,258.59
2023-02-27 11:10:45+00:00,258.59
2023-02-27 11:10:45+00:00,258.59
2023-02-27 11:19:33+00:00,258.63
2023-02-27 11:19:33+00:00,258.63
2023-02-27 11:28:26+00:00,258.63
2023-02-27 11:28:26+00:00,258.63
2023-02-27 11:37:37+00:00,258.64
2023-02-27 11:37:37+00:00,258.64
2023-02-27 11:37:37+00:00,258.64
2023-02-27 11:46:41+00:00,258.61
2023-02-27 11:46:41+00:00,258.61
2023-02-27 11:46:41+00:00,258.61
2023-02-27 12:05:13+00:00,258.67
2023-02-27 12:05:13+00:00,258.67
2023-02-27 12:05:13+00:00,258.67
2023-02-27 12:24:02+00:00,258.63
2023-02-27 12:24:02+00:00,258.63
2023-02-27 12:33:44+00:00,258.64
2023-02-27 12:33:44+00:00,258.64
2023-02-27 12:43:33+00:00,258.71
2023-02-27 12:43:33+00:00,258.71
2023-02-27 12:53:21+00:00,258.66
2023-02-27 12:53:21+00:00,258.66
2023-02-27 13:13:18+00:00,258.69
2023-02-27 13:13:18+00:00,258.69
2023-02-27 13:33:42+00:00,258.72
2023-02-27 13:33:42+00:00,258.72
2023-02-27 13:43:50+00:00,258.75
2023-02-27 13:43:50+00:00,258.75
2023-02-27 13:54:26+00:00,258.72
2023-02-27 13:54:26+00:00,258.72
2023-02-27 14:04:47+00:00,258.76
2023-02-27 14:04:47+00:00,258.76
2023-02-27 14:04:47+00:00,258.76
2023-02-27 14:15:29+00:00,258.73
2023-02-27 14:26:02+00:00,258.7
2023-02-27 14:36:42+00:00,258.76
2023-02-27 14:36:42+00:00,258.76
2023-02-27 14:58:44+00:00,258.63
2023-02-27 15:09:47+00:00,258.65
2023-02-27 15:09:47+00:00,258.65
2023-02-27 15:20:49+00:00,258.69
2023-02-27 15:20:49+00:00,258.69
2023-02-27 15:31:54+00:00,258.62
2023-02-27 15:31:54+00:00,258.62
2023-02-27 15:31:54+00:00,258.62
2023-02-27 15:43:13+00:00,258.62
2023-02-27 15:43:13+00:00,258.62
2023-02-27 15:43:13+00:00,258.62
2023-02-27 15:43:13+00:00,258.62
2023-02-27 15:54:25+00:00,258.61
2023-02-27 15:54:25+00:00,258.61
2023-02-27 16:05:41+00:00,258.62
2023-02-27 16:17:08+00:00,258.67
2023-02-27 16:17:08+00:00,258.67
2023-02-27 16:28:50+00:00,258.61
2023-02-27 16:28:50+00:00,258.61
2023-02-27 16:40:46+00:00,258.63
2023-02-27 16:40:46+00:00,258.63
2023-02-27 16:52:34+00:00,258.63
2023-02-27 16:52:34+00:00,258.63
2023-02-27 17:16:53+00:00,258.58
2023-02-27 17:16:53+00:00,258.58
2023-02-27 17:29:08+00:00,258.48
2023-02-27 17:29:08+00:00,258.48
2023-02-27 17:29:08+00:00,258.48
2023-02-27 17:29:08+00:00,258.48
2023-02-27 17:41:17+00:00,258.67
2023-02-27 17:41:17+00:00,258.67
2023-02-27 17:53:45+00:00,258.71
2023-02-27 18:18:58+00:00,258.49
2023-02-27 18:31:40+00:00,258.64
2023-02-27 18:57:28+00:00,258.66
2023-02-27 18:57:28+00:00,258.66
2023-02-27 19:10:25+00:00,258.68
2023-02-27 19:10:25+00:00,258.68
2023-02-27 19:10:25+00:00,258.68
2023-02-27 19:23:22+00:00,258.66
2023-02-27 19:23:22+00:00,258.66
2023-02-27 19:36:25+00:00,258.62
2023-02-27 19:49:45+00:00,258.6
2023-02-27 19:49:45+00:00,258.6
2023-02-27 20:16:26+00:00,258.6
2023-02-27 20:30:05+00:00,258.52
2023-02-27 20:30:05+00:00,258.52
2023-02-27 20:30:05+00:00,258.52
2023-02-27 20:30:05+00:00,258.52
2023-02-27 20:43:34+00:00,258.63
2023-02-27 20:43:34+00:00,258.63
2023-02-27 20:57:47+00:00,258.55
2023-02-27 21:11:41+00:00,258.58
2023-02-27 21:25:28+00:00,258.63
2023-02-27 21:39:31+00:00,258.59
2023-02-27 21:39:31+00:00,258.59
2023-02-27 21:53:33+00:00,258.62
2023-02-27 21:53:33+00:00,258.62
2023-02-27 21:53:33+00:00,258.62
2023-02-27 21:53:33+00:00,258.62
2023-02-27 21:53:33+00:00,258.62
2023-02-27 22:08:00+00:00,258.64
2023-02-27 22:08:00+00:00,258.64
2023-02-27 22:08:00+00:00,258.64
2023-02-27 22:22:11+00:00,258.55
2023-02-27 22:22:11+00:00,258.55
2023-02-27 22:36:28+00:00,258.6
2023-02-27 22:51:15+00:00,258.57
2023-02-27 22:51:15+00:00,258.57
2023-02-27 22:51:15+00:00,258.57
2023-02-27 22:51:15+00:00,258.57
2023-02-27 23:05:33+00:00,258.55
2023-02-27 23:05:33+00:00,258.55
2023-02-27 23:20:14+00:00,258.58
2023-02-27 23:50:05+00:00,258.59
2023-02-28 00:05:08+00:00,258.58
2023-02-28 00:35:38+00:00,258.58
2023-02-28 00:50:53+00:00,258.6
2023-02-28 00:50:53+00:00,258.6
2023-02-28 01:05:59+00:00,258.57
2023-02-28 01:36:58+00:00,258.59
2023-02-28 01:36:58+00:00,258.59
2023-02-28 01:36:58+00:00,258.59
2023-02-28 01:36:58+00:00,258.59
2023-02-28 01:52:28+00:00,258.57
2023-02-28 02:08:05+00:00,258.58
2023-02-28 02:23:48+00:00,258.51
2023-02-28 02:55:26+00:00,258.68
2023-02-28 02:55:26+00:00,258.68
2023-02-28 03:11:27+00:00,258.64
2023-02-28 03:11:27+00:00,258.64
2023-02-28 03:44:33+00:00,258.52
2023-02-28 03:44:33+00:00,258.52
2023-02-28 04:17:32+00:00,258.49
2023-02-28 04:34:07+00:00,258.45
2023-02-28 04:34:07+00:00,258.45
2023-02-28 04:50:43+00:00,258.47
2023-02-28 04:50:43+00:00,258.47
2023-02-28 04:50:43+00:00,258.47
2023-02-28 04:50:43+00:00,258.47
2023-02-28 05:24:27+00:00,258.51
2023-02-28 05:24:27+00:00,258.51
2023-02-28 05:24:27+00:00,258.51
2023-02-28 05:41:26+00:00,258.45
2023-02-28 05:41:26+00:00,258.45
2023-02-28 05:58:13+00:00,258.49
2023-02-28 05:58:13+00:00,258.49
2023-02-28 05:58:13+00:00,258.49
2023-02-28 05:58:13+00:00,258.49
2023-02-28 06:15:11+00:00,258.56
2023-02-28 06:32:33+00:00,258.48
2023-02-28 06:49:48+00:00,258.61
2023-02-28 06:49:48+00:00,258.61
2023-02-28 06:49:48+00:00,258.61
2023-02-28 07:25:07+00:00,258.53
2023-02-28 07:42:55+00:00,258.6
